COD_PROVINCIA;NOM_PROVINCIA;COD_CIRCUNSCRIPCION;NOM_CIRCUNSCRIPCION;COD_CANTON;NOM_CANTON;COD_PARROQUIA;NOM_PARROQUIA;EST_PARROQUIA;COD_ZONA;NOM_ZONA;COD_RECINTO;NOM_RECINTO
11;LOJA;0;;815;CHAGUARPAMBA;3755;SANTA RUFINA;R;1;SANTA RUFINA;2207;ESCUELA DE EDUCACION BASICA CONDORAZO
11;LOJA;0;;815;CHAGUARPAMBA;3755;SANTA RUFINA;R;2;LOZUMBE;2198;ESCUELA JULIO MOISES CORDOVA ROJAS
11;LOJA;0;;815;CHAGUARPAMBA;6530;CHAGUARPAMBA;U;0;;1303;COLEGIO TECNICO CHAGUARPAMBA
11;LOJA;0;;815;CHAGUARPAMBA;6530;CHAGUARPAMBA;U;0;;2223;ESCUELA DE EDUCACIÓN BÁSICA 5 DE JUNIO
12;LOS RIOS;0;;515;BABAHOYO;520;CARACOL;R;0;;376;UNIDAD EDUCATIVA CARACOL - BLOQUE JOSE JOAQUIN DE OLMEDO - BLOQUE 1
12;LOS RIOS;0;;515;BABAHOYO;520;CARACOL;R;0;;6328;UNIDAD EDUCATIVA CARACOL - BLOQUE CENTRAL
12;LOS RIOS;0;;515;BABAHOYO;1265;FEBRES CORDERO;R;1;FEBRES CORDERO;311;UNIDAD EDUCATIVA 29 DE AGOSTO
12;LOS RIOS;0;;515;BABAHOYO;1265;FEBRES CORDERO;R;1;FEBRES CORDERO;1994;ESCUELA DE EDUCACION BASICA ARMANDO PAREJA CORONEL
12;LOS RIOS;0;;515;BABAHOYO;1265;FEBRES CORDERO;R;1;FEBRES CORDERO;6178;POLIDEPORTIVO DE USO MULTIPLE DE MATA DE CACAO
12;LOS RIOS;0;;515;BABAHOYO;1265;FEBRES CORDERO;R;2;MATILDE ESTHER;3890;ESCUELA DE EDUCACION BASICA HORACIO IDROVO
12;LOS RIOS;0;;515;BABAHOYO;1265;FEBRES CORDERO;R;3;PUEBLO NUEVO;3888;UNIDAD EDUCATIVA PUEBLO NUEVO
12;LOS RIOS;0;;515;BABAHOYO;1525;LA UNION;R;1;LA UNION;4260;UNIDAD EDUCATIVA DEL MILENIO CARLOS ALBERTO AGUIRRE AVILES
12;LOS RIOS;0;;515;BABAHOYO;1525;LA UNION;R;1;LA UNION;321;UNIDAD EDUCATIVA ECUADOR
12;LOS RIOS;0;;515;BABAHOYO;1525;LA UNION;R;2;EL CUATRO;6193;ESCUELA DE EDUCACION BASICA SOFIA ALARCON DE ESPIN
12;LOS RIOS;0;;515;BABAHOYO;2875;PIMOCHA;R;1;PIMOCHA;4656;UNIDAD EDUCATIVA DEL MILENIO SIMON BOLIVAR
12;LOS RIOS;0;;515;BABAHOYO;2875;PIMOCHA;R;1;PIMOCHA;1940;ESCUELA DE EDUCACION BASICA SIMON BOLIVAR
12;LOS RIOS;0;;515;BABAHOYO;2875;PIMOCHA;R;2;ISABEL MARIA;3879;ESCUELA DE EDUCACION BASICA ISABEL MARIA DE PONCE
12;LOS RIOS;0;;515;BABAHOYO;2875;PIMOCHA;R;3;LA VIRGINIA;5365;CASA DE OLMEDO
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;65;UNIDAD EDUCATIVA PADRE MARCOS BENETAZZO
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;572;UNIDAD EDUCATIVA JOSE MARIA ESTRADA COELLO
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;319;UNIDAD EDUCATIVA EUGENIO ESPEJO
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;558;UNIDAD EDUCATIVA FRANCISCO HUERTA RENDON
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;2061;UNIVERSIDAD TECNICA DE BABAHOYO
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;2056;UNIDAD EDUCATIVA ANEXO UTB
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;6131;UNIDAD EDUCATIVA EMIGDIO ESPARZA MORENO - BLOQUE 1
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;1;CLEMENTE BAQUERIZO;6009;UNIDAD EDUCATIVA EMIGDIO ESPARZA MORENO - BLOQUE 2
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;2;PUERTA NEGRA;4998;UNIDAD EDUCATIVA REPLICA EUGENIO ESPEJO
12;LOS RIOS;0;;515;BABAHOYO;5215;CLEMENTE BAQUERIZO;U;89;VOTO EN CASA;0;
12;LOS RIOS;0;;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;0;;1867;UNIDAD EDUCATIVA BABAHOYO
12;LOS RIOS;0;;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;0;;1736;UNIDAD EDUCATIVA JUAN E. VERDEZOTO
12;LOS RIOS;0;;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;0;;944;ESCUELA DE EDUCACION BASICA AURORA ESTRADA
12;LOS RIOS;0;;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;0;;1706;ESCUELA DEL SINDICATO DE CHOFERES-LOS RIOS
12;LOS RIOS;0;;515;BABAHOYO;5285;DR. CAMILO PONCE E.;U;0;;6170;UNIDAD EDUCATIVA ADOLFO MARIA ASTUDILLO
12;LOS RIOS;0;;515;BABAHOYO;6830;BARREIRO /SANTA RITA;U;1;BARREIRO /SANTA RITA;1919;UNIDAD EDUCATIVA BARREIRO
12;LOS RIOS;0;;515;BABAHOYO;6830;BARREIRO /SANTA RITA;U;2; BARREIRO NUEVO;6192;UNIDAD EDUCATIVA ABDON CALDERON MUÑOZ
12;LOS RIOS;0;;515;BABAHOYO;6835;EL SALTO;U;0;;3927;UNIDAD EDUCATIVA DARIO C GUEVARA
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1990;UNIDAD EDUCATIVA CIUDAD DE VALENCIA
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1955;ESCUELA DE EDUCACION BASICA VICTOR MANUEL RENDON
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;1874;ESCUELA DE EDUCACION BASICA GALO PLAZA LASSO
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;6048;COLISEO COOPERATIVA 12 DE JULIO
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;1;VALENCIA;6047;COLISEO LUIS FELIPE DIAZ
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;2;EL VERGEL;1956;ESCUELA DE EDUCACION BASICA EL VERGEL
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;3;COSTA AZUL;3911;ESCUELA DE EDUCACION BASICA GIRON
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;4;FEDERICO INTRIAGO;3934;UNIDAD EDUCATIVA FEDERICO INTRIAGO
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;5;RIO CHILA;3913;ESCUELA DE EDUCACION BASICA JULIO TOBAR BAQUERO
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;6;COOPERATIVA 6 DE AGOSTO;3961;ESCUELA DE EDUCACION BASICA PACTO ANDINO
12;LOS RIOS;0;;516;VALENCIA;6685;VALENCIA;U;7;GONZALEZ SUAREZ;3938;EX. ESCUELA DE EDUCACION BASICA REPUBLICA DEL SALVADOR
12;LOS RIOS;0;;520;BABA;1460;GUARE;R;1;GUARE;1699;UNIDAD EDUCATIVA GUARE
12;LOS RIOS;0;;520;BABA;1460;GUARE;R;1;GUARE;1862;ESCUELA DE EDUCACION BASICA GENERAL VILLAMIL
12;LOS RIOS;0;;520;BABA;1460;GUARE;R;2;LA CARMELA;3942;"ESCUELA DE EDUCACION BASICA ""ZOILA UGARTE"""
12;LOS RIOS;0;;520;BABA;1460;GUARE;R;3;EL GUAYABO;3941;ESCUELA DE EDUCACION BASICA FRANCISCO CAMPOS COELLO
12;LOS RIOS;0;;520;BABA;1460;GUARE;R;4;CAMPO ALEGRE;3940;"ESCUELA DE EDUCACION BASICA"" VICTOR HUGO"""
12;LOS RIOS;0;;520;BABA;1740;ISLA DE BEJUCAL;R;0;;337;UNIDAD EDUCATIVA ISLA DE BEJUCAL
12;LOS RIOS;0;;520;BABA;1740;ISLA DE BEJUCAL;R;0;;4596;ESCUELA DE EDUCACION BASICA ANGEL VILLAMARIN ORTIZ
12;LOS RIOS;0;;520;BABA;5085;BABA;U;0;;1422;UNIDAD EDUCATIVA 23 DE JUNIO
12;LOS RIOS;0;;520;BABA;5085;BABA;U;0;;1700;ESCUELA DE EDUCACION BASICA MIGUEL DE CERVANTES
12;LOS RIOS;0;;520;BABA;5085;BABA;U;0;;1333;UNIDAD EDUCATIVA JUAN MONTALVO - BABA
12;LOS RIOS;0;;520;BABA;5085;BABA;U;0;;1750;COLISEO DE LIGA CANTONAL DE BABA
12;LOS RIOS;0;;520;BABA;5085;BABA;U;0;;6144;POLIDEPORTIVO MUNICIPAL DEL CANTON BABA
12;LOS RIOS;0;;525;VINCES;140;ANTONIO SOTOMAYOR;R;1;ANTONIO SOTOMAYOR;1995;UNIDAD EDUCATIVA 13 DE ENERO
12;LOS RIOS;0;;525;VINCES;140;ANTONIO SOTOMAYOR;R;2;BAGATELA;3947;"ESCUELA DE EDUCACIÓN BÁSICA ""AMADO VARGAS NIVELA"""
12;LOS RIOS;0;;525;VINCES;140;ANTONIO SOTOMAYOR;R;5;CLARIZA;3966;"UNIDAD EDUCATIVA ""FRANCISCO TERAN"""
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1745;UNIDAD EDUCATIVA VINCES
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1743;UNIDAD EDUCATIVA DIEZ DE AGOSTO
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1872;ESCUELA DE EDUCACION BASICA DR LORENZO RUFFO PEÑA
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1871;ESCUELA DE EDUCACION BASICA GUAYAQUIL
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1848;ESCUELA DE EDUCACION BASICA CARLOS COELLO ICAZA
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1861;ESCUELA DE EDUCACION BASICA DR. FRANCISCO MARTINEZ AGUIRRE
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;1829;ESCUELA DE EDUCACION BASICA ANGEL VELIZ MENDOZA
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;37;ESCUELA DE EDUCACION BASICA CIUDAD DE VINCES
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;5008;UNIDAD EDUCATIVA JOSE DE ANTEPARA
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;4995;ESCUELA DE EDUCACION BASICA CATORCE DE JUNIO
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;1;VINCES;6110;POLIDEPORTIVO VICTOR MOSCOSO
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;2;BALZAR DE VINCES;3962;"ESCUELA DE EDUCACIÓN BÁSICA ""CÉSAR ARTURO SOTOMAYOR"""
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;3;LA MECHA;3970;"UNIDAD EDUCATIVA ""JACINTO CARLIER CASTRO"""
12;LOS RIOS;0;;525;VINCES;6245;VINCES;U;4;MACUL;3946;UNIDAD EDUCATIVA LIC. RAFAEL SOTOMAYOR GALLARDO
12;LOS RIOS;0;;530;PUEBLO VIEJO;3015;PUERTO PECHICHE;R;0;;1413;ESCUELA DE EDUCACION BASICA GRAN COLOMBIA
12;LOS RIOS;0;;530;PUEBLO VIEJO;3510;SAN JUAN;R;0;;1845;UNIDAD EDUCATIVA LEON DE FEBRES CORDERO
12;LOS RIOS;0;;530;PUEBLO VIEJO;3510;SAN JUAN;R;0;;1410;UNIDAD EDUCATIVA SAN JUAN
12;LOS RIOS;0;;530;PUEBLO VIEJO;3510;SAN JUAN;R;0;;6062;COLISEO DE DEPORTES SAN JUAN
12;LOS RIOS;0;;530;PUEBLO VIEJO;5800;PUEBLO VIEJO;U;0;;1661;UNIDAD EDUCATIVA PUEBLO VIEJO
12;LOS RIOS;0;;530;PUEBLO VIEJO;5800;PUEBLO VIEJO;U;0;;1653;ESCUELA DE EDUCACION BASICA ESPAÑA
12;LOS RIOS;0;;530;PUEBLO VIEJO;5800;PUEBLO VIEJO;U;0;;1943;ESCUELA DE EDUCACION BASICA MIGUEL SUAREZ SEMINARIO
12;LOS RIOS;0;;530;PUEBLO VIEJO;5800;PUEBLO VIEJO;U;0;;6064;COLISEO DE DEPORTE DE LA LIGA CANTONAL DE PUEBLO VIEJO
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;1;RICAURTE;1973;UNIDAD EDUCATIVA RICAURTE
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;1;RICAURTE;1864;ESCUELA DE EDUCACION BASICA GABRIEL GARCIA MORENO
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;2;SALAMPE;3939;"UNIDAD EDUCATIVA ""ANTONIO JOSE DE SUCRE"""
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;3;LA INDUSTRIA;3937;"ESCUELA DE EDUCACION BASICA ""YAGUACHI"""
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;4;SAN JOSE DE PIJULLO;3928;ESCUELA DE EDUCACION BASICA OCTAVIO GERARDO ICAZA
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;5;LA HOJITA;3936;"ESCUELA DE EDUCACION BASICA ""6 DE OCTUBRE"""
12;LOS RIOS;0;;535;URDANETA;3175;RICAURTE;R;6;POTOSI;3935;UNIDAD EDUCATIVA POTOSI
12;LOS RIOS;0;;535;URDANETA;5185;CATARAMA;U;0;;1985;UNIDAD EDUCATIVA 11 DE OCTUBRE
12;LOS RIOS;0;;535;URDANETA;5185;CATARAMA;U;0;;5436;ESCUELA DE EDUCACIÓN BASICA ABDON CALDERON
12;LOS RIOS;0;;540;QUEVEDO;4420;LA ESPERANZA;R;0;;1902;UNIDAD EDUCATIVA MANUEL VITERI CAMACHO
12;LOS RIOS;0;;540;QUEVEDO;4425;SAN CARLOS;R;0;;1926;UNIDAD EDUCATIVA SAN CARLOS
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;2058;UNIDAD EDUCATIVA AMERICA
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1860;ESCUELA DE EDUCACION BASICA QUITO
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1828;ESCUELA DE EDUCACION BASICA MANUEL DE JESUS CALLE
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1942;ESCUELA DE EDUCACION BASICA OTTO AROSEMENA GOMEZ
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;2051;ESCUELA DE EDUCACION BASICA CARLOS JULIO AROSEMENA TOLA
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;5435;COLISEO DE DEPORTES WELLINTONG CHANG LÚA - QUEVEDO
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;1;QUEVEDO;1937;ESCUELA DE EDUCACION BASICA NUESTRA SEÑORA DE FATIMA
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1890;UNIDAD EDUCATIVA QUEVEDO
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;2046;UNIVERSIDAD TECNICA ESTATAL DE QUEVEDO
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1901;ESCUELA DE EDUCACION BASICA JOSE ISAAC MONTES
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;2;QUEVEDO NORTE;1939;UNIDAD EDUCATIVA ELOY ALFARO
12;LOS RIOS;0;;540;QUEVEDO;5855;QUEVEDO;U;89;VOTO EN CASA;0;
12;LOS RIOS;0;;540;QUEVEDO;6115;SAN CAMILO;U;0;;1877;UNIDAD EDUCATIVA NICOLAS INFANTE DIAZ
12;LOS RIOS;0;;540;QUEVEDO;6115;SAN CAMILO;U;0;;1695;UNIDAD EDUCATIVA UNIDAD POPULAR
12;LOS RIOS;0;;540;QUEVEDO;6115;SAN CAMILO;U;0;;1913;UNIDAD EDUCATIVA SAN CAMILO
12;LOS RIOS;0;;540;QUEVEDO;6635;SAN CRISTOBAL;U;0;;2042;ESCUELA DE EDUCACION BASICA CELESTE CARLIER FUENTES
12;LOS RIOS;0;;540;QUEVEDO;6635;SAN CRISTOBAL;U;89;VOTO EN CASA;0;
12;LOS RIOS;0;;540;QUEVEDO;6640;VENUS DEL RIO QUEVEDO;U;0;;1923;ESCUELA DE EDUCACION BASICA CARLOS FINLAY
12;LOS RIOS;0;;540;QUEVEDO;6640;VENUS DEL RIO QUEVEDO;U;0;;1865;UNIDAD EDUCATIVA DR MANUEL QUINTANA MIRANDA
12;LOS RIOS;0;;540;QUEVEDO;6640;VENUS DEL RIO QUEVEDO;U;0;;6024;ESCUELA DE EDUCACIÓN BASICA LENIN
12;LOS RIOS;0;;540;QUEVEDO;6645;NICOLAS INFANTE DIAZ;U;0;;1908;ESCUELA DE EDUCACION BASICA ARNULFO CHAVEZ MIRANDA
12;LOS RIOS;0;;540;QUEVEDO;6650;GUAYACAN;U;0;;1671;UNIDAD EDUCATIVA LOS GUAYACANES
12;LOS RIOS;0;;540;QUEVEDO;6650;GUAYACAN;U;0;;1659;ESCUELA DE EDUCACION BASICA FAUSTO MOLINA MOLINA
12;LOS RIOS;0;;540;QUEVEDO;6655;SIETE DE OCTUBRE;U;0;;2060;UNIDAD EDUCATIVA SIETE DE OCTUBRE
12;LOS RIOS;0;;540;QUEVEDO;6655;SIETE DE OCTUBRE;U;0;;1934;ESCUELA DE EDUCACION BASICA GENERAL QUISQUIS
12;LOS RIOS;0;;540;QUEVEDO;6660;VIVA ALFARO;U;0;;1822;ESCUELA DE EDUCACION BASICA JORGE CARRERA ANDRADE
12;LOS RIOS;0;;540;QUEVEDO;6690;24 DE MAYO;U;0;;4997;UNIDAD EDUCATIVA REPLICA NICOLAS INFANTE DIAZ
12;LOS RIOS;0;;545;VENTANAS;4330;ZAPOTAL;R;1;ZAPOTAL;2031;UNIDAD EDUCATIVA ZAPOTAL
12;LOS RIOS;0;;545;VENTANAS;4330;ZAPOTAL;R;1;ZAPOTAL;3944;"ESCUELA DE EDUCACIÓN BÁSICA ""PICHINCHA"""
12;LOS RIOS;0;;545;VENTANAS;4330;ZAPOTAL;R;2;NUEVO ZAPOTAL;3968;ESCUELA DE EDUCACIÓN BÁSICA 3 DE NOVIEMBRE
12;LOS RIOS;0;;545;VENTANAS;4330;ZAPOTAL;R;3;TARIRA;3933;EX - UNIDAD EDUCATIVA SIMON RODRIGUEZ
12;LOS RIOS;0;;545;VENTANAS;4330;ZAPOTAL;R;4;AGUAS FRIAS DE MEDELLIN;3929;ESCUELA DE EDUCACION BASICA PEDRO EGUEZ BAQUERIZO
12;LOS RIOS;0;;545;VENTANAS;4585;LOS ANGELES;R;0;;3943;ESCUELA DE EDUCACION BASICA MANUELITA SAENZ
12;LOS RIOS;0;;545;VENTANAS;4590;CHACARITA;R;0;;1373;"ESCUELA DE EDUCACION BASICA ""REMIGIO ROMERO Y CORDERO"""
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1957;UNIDAD EDUCATIVA 6 DE OCTUBRE
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1954;UNIDAD EDUCATIVA HUMBERTO MOREIRA MARQUEZ
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1972;ESCUELA DE EDUCACION BASICA ISIDRO AYORA CUEVA
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;1974;ESCUELA DE EDUCACION BASICA ADOLFO JURADO GONZALEZ
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;4151;COLISEO DE DEPORTES
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6125;UNIDAD EDUCATIVA ANA ROSA VALDIVIEZO DE LANDIVAR
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6123;ESCUELA DE EDUCACIÓN BASICA 10 DE NOVIEMBRE
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6190;ESCUELA DE EDUCACION BASICA AUDIENCIA DE QUITO
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;1;VENTANAS;6147;ESCUELA DE EDUCACION BASICA CIUDAD DE VENTANAS
12;LOS RIOS;0;;545;VENTANAS;6235;VENTANAS;U;2;LAS MALVINAS;4992;"UNIDAD EDUCATIVA ""VENTANAS"""
12;LOS RIOS;0;;545;VENTANAS;7480;10-nov;U;0;;3926;UNIDAD EDUCATIVA MANUEL CORDOVA GALARZA
12;LOS RIOS;0;;546;QUINSALOMA;6915;QUINSALOMA;U;1;QUINSALOMA;2022;UNIDAD EDUCATIVA 16 DE MAYO
12;LOS RIOS;0;;546;QUINSALOMA;6915;QUINSALOMA;U;1;QUINSALOMA;2028;ESCUELA DE EDUCACION BASICA CALICUCHIMA
12;LOS RIOS;0;;546;QUINSALOMA;6915;QUINSALOMA;U;2;PAMBILAR DE CALOPE;3964;ESCUELA DE EDUCACION BASICA GENERAL VICENTE ANDA AGUIRRE
12;LOS RIOS;0;;710;MONTALVO;4615;LA ESMERALDA;R;0;;3932;UNIDAD EDUCATIVA MONTALVO
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;293;ESCUELA DE EDUCACION BASICA JUAN LEON MERA
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;286;ESCUELA DE EDUCACION BASICA FEDERICO GONZALEZ SUAREZ
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;142;UNIDAD EDUCATIVA 10 DE AGOSTO
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;201;ESCUELA DE EDUCACION BASICA LA INMACULADA
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;6102;UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA - BLOQUE 1
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;1;MONTALVO /SABANETA;6100;UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA - BLOQUE 2
12;LOS RIOS;0;;710;MONTALVO;5640;MONTALVO /SABANETA;U;2;LA PRETORIA;6213;ESCUELA DE EDUCACIÓN BASICA RAFAEL MORAN VALVERDE
12;LOS RIOS;0;;750;PALENQUE;6330;PALENQUE;U;1;PALENQUE;1952;UNIDAD EDUCATIVA LAUTARO ASPIAZU SEDEÑO
12;LOS RIOS;0;;750;PALENQUE;6330;PALENQUE;U;1;PALENQUE;1868;ESCUELA DE EDUCACION BASICA DOLORES SUCRE
12;LOS RIOS;0;;750;PALENQUE;6330;PALENQUE;U;1;PALENQUE;6090;UNIDAD EDUCATIVA NICOLAS INFANTE DIAZ - PALENQUE
12;LOS RIOS;0;;750;PALENQUE;6330;PALENQUE;U;2;LA LIBERTAD;3973;"ESCUELA DE EDUCACION BASICA ""28 DE ENERO """
12;LOS RIOS;0;;750;PALENQUE;6330;PALENQUE;U;3;JAUNECHE;3972;"ESCUELA DE EDUCACION BASICA ""PEDRO J MONTERO"""
12;LOS RIOS;0;;945;BUENA FE;150;PATRICIA PILAR;R;1;PATRICIA PILAR;1316;ESCUELA DE EDUCACION BASICA CENTINELA DE LOS RIOS
12;LOS RIOS;0;;945;BUENA FE;150;PATRICIA PILAR;R;1;PATRICIA PILAR;964;UNIDAD EDUCATIVA FLUMINENSE
12;LOS RIOS;0;;945;BUENA FE;150;PATRICIA PILAR;R;2;LOS ANGELES;1541;ESCUELA DE EDUCACION BASICA LOS ANGELES
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2010;UNIDAD EDUCATIVA JOSE MARIA VELASCO IBARRA
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2009;UNIDAD EDUCATIVA QUINTILIANO SANCHEZ RENDON
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2054;UNIDAD EDUCATIVA JUAN MONTALVO - BUENA FE
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2055;UNIDAD EDUCATIVA HEROES DEL CENEPA
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;2008;ESCUELA DE EDUCACION BASICA MONTEVIDEO
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;4160;ESCUELA DE EDUCACION BASICA 13 DE ABRIL
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;1;SN JACINTO DE BUENA FE;6025;COLISEO DEL CLUB PATRIA DE BUENA FE
12;LOS RIOS;0;;945;BUENA FE;6465;SN JACINTO DE BUENA FE;U;2;FUMISA;3960;ESCUELA DE EDUCACION BASICA REPUBLICA DE ALEMANIA
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;2005;ESCUELA DE EDUCACION BASICA VICENTE ROCAFUERTE
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;1740;UNIDAD EDUCATIVA MOCACHE
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;1765;ESCUELA DE EDUCACION BASICA MARIA CORDERO LEON
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;2007;ESCUELA DE EDUCACION BASICA HONORATO VASQUEZ
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;1;MOCACHE;6046;POLIDEPORTIVO MUNICIPAL DEL CANTON MOCACHE
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;2;AGUAS FRIAS;3969;ESCUELA DE EDUCACION BASICA RIO AMAZONAS
12;LOS RIOS;0;;946;MOCACHE;6695;MOCACHE;U;3;SAN LUIS;3931;ESCUELA DE EDUCACION BASICA DR ANTONIO PARRA VELASCO
